Time,Browser,OS
2014-08-01T00:30:38.000Z,IE,Windows
2014-08-01T00:30:39.000Z,Firefox,OSX
2014-08-01T00:30:39.000Z,Firefox,Windows
2014-08-01T00:30:39.000Z,Firefox,Linux
2014-08-01T00:30:39.000Z,Chrome,Windows
2014-08-01T00:30:39.000Z,Chrome,OSX
2014-08-01T00:30:39.000Z,Safari,OSX
2014-08-01T00:30:39.000Z,IE,Windows
2014-08-01T00:30:40.000Z,Firefox,OSX
2014-08-01T00:30:40.000Z,Firefox,Windows
2014-08-01T00:30:40.000Z,Firefox,Linux
2014-08-01T00:30:40.000Z,Chrome,Windows
2014-08-01T00:30:40.000Z,Chrome,OSX
2014-08-01T00:30:40.000Z,Safari,OSX
2014-08-01T00:30:40.000Z,IE,Windows
2014-08-01T00:30:41.000Z,Firefox,OSX
2014-08-01T00:30:41.000Z,Firefox,Windows
2014-08-01T00:30:41.000Z,Firefox,Linux
2014-08-01T00:30:41.000Z,Chrome,Windows
2014-08-01T00:30:41.000Z,Chrome,OSX
2014-08-01T00:30:41.000Z,Safari,OSX
2014-08-01T00:30:41.000Z,IE,Windows
2014-08-01T00:30:42.000Z,Firefox,OSX
2014-08-01T00:30:42.000Z,Firefox,Windows
2014-08-01T00:30:42.000Z,Firefox,Linux
2014-08-01T00:30:42.000Z,Chrome,Windows
2014-08-01T00:30:42.000Z,Chrome,OSX
2014-08-01T00:30:42.000Z,Safari,OSX
2014-08-01T00:30:42.000Z,IE,Windows
2014-08-01T00:30:43.000Z,Firefox,OSX
2014-08-01T00:30:43.000Z,Firefox,Windows
2014-08-01T00:30:43.000Z,Firefox,Linux
2014-08-01T00:30:43.000Z,Chrome,Windows
2014-08-01T00:30:43.000Z,Chrome,OSX
2014-08-01T00:30:43.000Z,Safari,OSX
2014-08-01T00:30:43.000Z,IE,Windows
2014-08-01T00:30:44.000Z,Firefox,OSX
2014-08-01T00:30:44.000Z,Firefox,Windows
2014-08-01T00:30:44.000Z,Firefox,Linux
2014-08-01T00:30:44.000Z,Chrome,Windows
2014-08-01T00:30:44.000Z,Chrome,OSX
2014-08-01T00:30:44.000Z,Safari,OSX
2014-08-01T00:30:44.000Z,IE,Windows
2014-08-01T00:30:45.000Z,Firefox,OSX
2014-08-01T00:30:45.000Z,Firefox,Windows
2014-08-01T00:30:45.000Z,Firefox,Linux
2014-08-01T00:30:45.000Z,Chrome,Windows
2014-08-01T00:30:45.000Z,Chrome,OSX
2014-08-01T00:30:45.000Z,Safari,OSX
2014-08-01T00:30:45.000Z,IE,Windows
2014-08-01T00:30:46.000Z,Firefox,OSX
2014-08-01T00:30:46.000Z,Firefox,Windows
2014-08-01T00:30:46.000Z,Firefox,Linux
2014-08-01T00:30:46.000Z,Chrome,Windows
2014-08-01T00:30:46.000Z,Chrome,OSX
2014-08-01T00:30:46.000Z,Safari,OSX
2014-08-01T00:30:46.000Z,IE,Windows
2014-08-01T00:30:47.000Z,Firefox,OSX
2014-08-01T00:30:47.000Z,Firefox,Windows
2014-08-01T00:30:47.000Z,Firefox,Linux
2014-08-01T00:30:47.000Z,Chrome,Windows
2014-08-01T00:30:47.000Z,Chrome,OSX
2014-08-01T00:30:47.000Z,Safari,OSX
2014-08-01T00:30:47.000Z,IE,Windows
2014-08-01T00:30:48.000Z,Firefox,OSX
2014-08-01T00:30:48.000Z,Firefox,Windows
2014-08-01T00:30:48.000Z,Firefox,Linux
2014-08-01T00:30:48.000Z,Chrome,Windows
2014-08-01T00:30:48.000Z,Chrome,OSX
2014-08-01T00:30:48.000Z,Safari,OSX
2014-08-01T00:30:48.000Z,IE,Windows
2014-08-01T00:30:49.000Z,Firefox,OSX
2014-08-01T00:30:49.000Z,Firefox,Windows
2014-08-01T00:30:49.000Z,Firefox,Linux
2014-08-01T00:30:49.000Z,Chrome,Windows
2014-08-01T00:30:49.000Z,Chrome,OSX
2014-08-01T00:30:49.000Z,Safari,OSX
2014-08-01T00:30:49.000Z,IE,Windows
2014-08-01T00:30:50.000Z,Firefox,OSX
2014-08-01T00:30:50.000Z,Firefox,Windows
2014-08-01T00:30:50.000Z,Firefox,Linux
2014-08-01T00:30:50.000Z,Chrome,Windows
2014-08-01T00:30:50.000Z,Chrome,OSX
2014-08-01T00:30:50.000Z,Safari,OSX
2014-08-01T00:30:50.000Z,IE,Windows
2014-08-01T00:30:51.000Z,Firefox,OSX
2014-08-01T00:30:51.000Z,Firefox,Windows
2014-08-01T00:30:51.000Z,Firefox,Linux
2014-08-01T00:30:51.000Z,Chrome,Windows
2014-08-01T00:30:51.000Z,Chrome,OSX
2014-08-01T00:30:51.000Z,Safari,OSX
2014-08-01T00:30:51.000Z,IE,Windows
2014-08-01T00:30:52.000Z,Firefox,OSX
2014-08-01T00:30:52.000Z,Firefox,Windows
2014-08-01T00:30:52.000Z,Firefox,Linux
2014-08-01T00:30:52.000Z,Chrome,Windows
2014-08-01T00:30:52.000Z,Chrome,OSX
2014-08-01T00:30:52.000Z,Safari,OSX
2014-08-01T00:30:52.000Z,IE,Windows
2014-08-01T00:30:53.000Z,Firefox,OSX
2014-08-01T00:30:53.000Z,Firefox,Windows
2014-08-01T00:30:53.000Z,Firefox,Linux
2014-08-01T00:30:53.000Z,Chrome,Windows
2014-08-01T00:30:53.000Z,Chrome,OSX
2014-08-01T00:30:53.000Z,Safari,OSX
2014-08-01T00:30:53.000Z,IE,Windows
2014-08-01T00:30:54.000Z,Firefox,OSX
2014-08-01T00:30:54.000Z,Firefox,Windows
2014-08-01T00:30:54.000Z,Firefox,Linux
2014-08-01T00:30:54.000Z,Chrome,Windows
2014-08-01T00:30:54.000Z,Chrome,OSX
2014-08-01T00:30:54.000Z,Safari,OSX
2014-08-01T00:30:54.000Z,IE,Windows
2014-08-01T00:30:55.000Z,Firefox,OSX
2014-08-01T00:30:55.000Z,Firefox,Windows
2014-08-01T00:30:55.000Z,Firefox,Linux
2014-08-01T00:30:55.000Z,Chrome,Windows
2014-08-01T00:30:55.000Z,Chrome,OSX
2014-08-01T00:30:55.000Z,Safari,OSX
2014-08-01T00:30:55.000Z,IE,Windows
2014-08-01T00:30:56.000Z,Firefox,OSX
2014-08-01T00:30:56.000Z,Firefox,Windows
2014-08-01T00:30:56.000Z,Firefox,Linux
2014-08-01T00:30:56.000Z,Chrome,Windows
2014-08-01T00:30:56.000Z,Chrome,OSX
2014-08-01T00:30:56.000Z,Safari,OSX
2014-08-01T00:30:56.000Z,IE,Windows
2014-08-01T00:30:57.000Z,Firefox,OSX
2014-08-01T00:30:57.000Z,Firefox,Windows
2014-08-01T00:30:57.000Z,Firefox,Linux
2014-08-01T00:30:57.000Z,Chrome,Windows
2014-08-01T00:30:57.000Z,Chrome,OSX
2014-08-01T00:30:57.000Z,Safari,OSX
2014-08-01T00:30:57.000Z,IE,Windows
2014-08-01T00:30:58.000Z,Firefox,OSX
2014-08-01T00:30:58.000Z,Firefox,Windows
2014-08-01T00:30:58.000Z,Firefox,Linux
2014-08-01T00:30:58.000Z,Chrome,Windows
2014-08-01T00:30:58.000Z,Chrome,OSX
2014-08-01T00:30:58.000Z,Safari,OSX
2014-08-01T00:30:58.000Z,IE,Windows
2014-08-01T00:30:59.000Z,Firefox,OSX
2014-08-01T00:30:59.000Z,Firefox,Windows
2014-08-01T00:30:59.000Z,Firefox,Linux
2014-08-01T00:30:59.000Z,Chrome,Windows
2014-08-01T00:30:59.000Z,Chrome,OSX
2014-08-01T00:30:59.000Z,Safari,OSX
2014-08-01T00:30:59.000Z,IE,Windows
2014-08-01T00:31:10.000Z,Firefox,OSX
2014-08-01T00:31:10.000Z,Firefox,Windows
2014-08-01T00:31:10.000Z,Firefox,Linux
2014-08-01T00:31:10.000Z,Chrome,Windows
2014-08-01T00:31:10.000Z,Chrome,OSX
2014-08-01T00:31:10.000Z,Safari,OSX
2014-08-01T00:31:10.000Z,IE,Windows
2014-08-01T00:31:11.000Z,Firefox,OSX
2014-08-01T00:31:11.000Z,Firefox,Windows
2014-08-01T00:31:11.000Z,Firefox,Linux
2014-08-01T00:31:11.000Z,Chrome,Windows
2014-08-01T00:31:11.000Z,Chrome,OSX
2014-08-01T00:31:11.000Z,Safari,OSX
2014-08-01T00:31:11.000Z,IE,Windows
2014-08-01T00:31:12.000Z,Firefox,OSX
2014-08-01T00:31:12.000Z,Firefox,Windows
2014-08-01T00:31:12.000Z,Firefox,Linux
2014-08-01T00:31:12.000Z,Chrome,Windows
2014-08-01T00:31:12.000Z,Chrome,OSX
2014-08-01T00:31:12.000Z,Safari,OSX
2014-08-01T00:31:12.000Z,IE,Windows
2014-08-01T00:31:13.000Z,Firefox,OSX
2014-08-01T00:31:13.000Z,Firefox,Windows
2014-08-01T00:31:13.000Z,Firefox,Linux
2014-08-01T00:31:13.000Z,Chrome,Windows
2014-08-01T00:31:13.000Z,Chrome,OSX
2014-08-01T00:31:13.000Z,Safari,OSX
2014-08-01T00:31:13.000Z,IE,Windows
2014-08-01T00:31:14.000Z,Firefox,OSX
2014-08-01T00:31:14.000Z,Firefox,Windows
2014-08-01T00:31:14.000Z,Firefox,Linux
2014-08-01T00:31:14.000Z,Chrome,Windows
2014-08-01T00:31:14.000Z,Chrome,OSX
2014-08-01T00:31:14.000Z,Safari,OSX
2014-08-01T00:31:14.000Z,IE,Windows
2014-08-01T00:31:15.000Z,Firefox,OSX
2014-08-01T00:31:15.000Z,Firefox,Windows
2014-08-01T00:31:15.000Z,Firefox,Linux
2014-08-01T00:31:15.000Z,Chrome,Windows
2014-08-01T00:31:15.000Z,Chrome,OSX
2014-08-01T00:31:15.000Z,Safari,OSX
2014-08-01T00:31:15.000Z,IE,Windows
2014-08-01T00:31:16.000Z,Firefox,OSX
2014-08-01T00:31:16.000Z,Firefox,Windows
2014-08-01T00:31:16.000Z,Firefox,Linux
2014-08-01T00:31:16.000Z,Chrome,Windows
2014-08-01T00:31:16.000Z,Chrome,OSX
2014-08-01T00:31:16.000Z,Safari,OSX
2014-08-01T00:31:16.000Z,IE,Windows
2014-08-01T00:31:17.000Z,Firefox,OSX
2014-08-01T00:31:17.000Z,Firefox,Windows
2014-08-01T00:31:17.000Z,Firefox,Linux
2014-08-01T00:31:17.000Z,Chrome,Windows
2014-08-01T00:31:17.000Z,Chrome,OSX
2014-08-01T00:31:17.000Z,Safari,OSX
2014-08-01T00:31:17.000Z,IE,Windows
2014-08-01T00:31:18.000Z,Firefox,OSX
2014-08-01T00:31:18.000Z,Firefox,Windows
2014-08-01T00:31:18.000Z,Firefox,Linux
2014-08-01T00:31:18.000Z,Chrome,Windows
2014-08-01T00:31:18.000Z,Chrome,OSX
2014-08-01T00:31:18.000Z,Safari,OSX
2014-08-01T00:31:18.000Z,IE,Windows
2014-08-01T00:31:19.000Z,Firefox,OSX
2014-08-01T00:31:19.000Z,Firefox,Windows
2014-08-01T00:31:19.000Z,Firefox,Linux
2014-08-01T00:31:19.000Z,Chrome,Windows
2014-08-01T00:31:19.000Z,Chrome,OSX
2014-08-01T00:31:19.000Z,Safari,OSX
2014-08-01T00:31:19.000Z,IE,Windows
2014-08-01T00:31:20.000Z,Firefox,OSX
2014-08-01T00:31:20.000Z,Firefox,Windows
2014-08-01T00:31:20.000Z,Firefox,Linux
2014-08-01T00:31:20.000Z,Chrome,Windows
2014-08-01T00:31:20.000Z,Chrome,OSX
2014-08-01T00:31:20.000Z,Safari,OSX
2014-08-01T00:31:20.000Z,IE,Windows
2014-08-01T00:31:21.000Z,Firefox,OSX
2014-08-01T00:31:21.000Z,Firefox,Windows
2014-08-01T00:31:21.000Z,Firefox,Linux
2014-08-01T00:31:21.000Z,Chrome,Windows
2014-08-01T00:31:21.000Z,Chrome,OSX
2014-08-01T00:31:21.000Z,Safari,OSX
2014-08-01T00:31:21.000Z,IE,Windows
2014-08-01T00:31:22.000Z,Firefox,OSX
2014-08-01T00:31:22.000Z,Firefox,Windows
2014-08-01T00:31:22.000Z,Firefox,Linux
2014-08-01T00:31:22.000Z,Chrome,Windows
2014-08-01T00:31:22.000Z,Chrome,OSX
2014-08-01T00:31:22.000Z,Safari,OSX
2014-08-01T00:31:22.000Z,IE,Windows
2014-08-01T00:31:23.000Z,Firefox,OSX
2014-08-01T00:31:23.000Z,Firefox,Windows
2014-08-01T00:31:23.000Z,Firefox,Linux
2014-08-01T00:31:23.000Z,Chrome,Windows
2014-08-01T00:31:23.000Z,Chrome,OSX
2014-08-01T00:31:23.000Z,Safari,OSX
2014-08-01T00:31:23.000Z,IE,Windows
2014-08-01T00:31:24.000Z,Firefox,OSX
2014-08-01T00:31:24.000Z,Firefox,Windows
2014-08-01T00:31:24.000Z,Firefox,Linux
2014-08-01T00:31:24.000Z,Chrome,Windows
2014-08-01T00:31:24.000Z,Chrome,OSX
2014-08-01T00:31:24.000Z,Safari,OSX
2014-08-01T00:31:24.000Z,IE,Windows
2014-08-01T00:31:25.000Z,Firefox,OSX
2014-08-01T00:31:25.000Z,Firefox,Windows
2014-08-01T00:31:25.000Z,Firefox,Linux
2014-08-01T00:31:25.000Z,Chrome,Windows
2014-08-01T00:31:25.000Z,Chrome,OSX
2014-08-01T00:31:25.000Z,Safari,OSX
2014-08-01T00:31:25.000Z,IE,Windows
2014-08-01T00:31:26.000Z,Firefox,OSX
2014-08-01T00:31:26.000Z,Firefox,Windows
2014-08-01T00:31:26.000Z,Firefox,Linux
2014-08-01T00:31:26.000Z,Chrome,Windows
2014-08-01T00:31:26.000Z,Chrome,OSX
2014-08-01T00:31:26.000Z,Safari,OSX
2014-08-01T00:31:26.000Z,IE,Windows
2014-08-01T00:31:27.000Z,Firefox,OSX
2014-08-01T00:31:27.000Z,Firefox,Windows
2014-08-01T00:31:27.000Z,Firefox,Linux
2014-08-01T00:31:27.000Z,Chrome,Windows
2014-08-01T00:31:27.000Z,Chrome,OSX
2014-08-01T00:31:27.000Z,Safari,OSX
2014-08-01T00:31:27.000Z,IE,Windows
2014-08-01T00:31:28.000Z,Firefox,OSX
2014-08-01T00:31:28.000Z,Firefox,Windows
2014-08-01T00:31:28.000Z,Firefox,Linux
2014-08-01T00:31:28.000Z,Chrome,Windows
2014-08-01T00:31:28.000Z,Chrome,OSX
2014-08-01T00:31:28.000Z,Safari,OSX
2014-08-01T00:31:28.000Z,IE,Windows
2014-08-01T00:31:29.000Z,Firefox,OSX
2014-08-01T00:31:29.000Z,Firefox,Windows
2014-08-01T00:31:29.000Z,Firefox,Linux
2014-08-01T00:31:29.000Z,Chrome,Windows
2014-08-01T00:31:29.000Z,Chrome,OSX
2014-08-01T00:31:29.000Z,Safari,OSX
2014-08-01T00:31:29.000Z,IE,Windows
2014-08-01T00:31:30.000Z,Firefox,OSX
2014-08-01T00:31:30.000Z,Firefox,Windows
2014-08-01T00:31:30.000Z,Firefox,Linux
2014-08-01T00:31:30.000Z,Chrome,Windows
2014-08-01T00:31:30.000Z,Chrome,OSX
2014-08-01T00:31:30.000Z,Safari,OSX
2014-08-01T00:31:30.000Z,IE,Windows
2014-08-01T00:31:31.000Z,Firefox,OSX
2014-08-01T00:31:31.000Z,Firefox,Windows
2014-08-01T00:31:31.000Z,Firefox,Linux
2014-08-01T00:31:31.000Z,Chrome,Windows
2014-08-01T00:31:31.000Z,Chrome,OSX
2014-08-01T00:31:31.000Z,Safari,OSX
2014-08-01T00:31:31.000Z,IE,Windows
2014-08-01T00:31:32.000Z,Firefox,OSX
2014-08-01T00:31:32.000Z,Firefox,Windows
2014-08-01T00:31:32.000Z,Firefox,Linux
2014-08-01T00:31:32.000Z,Chrome,Windows
2014-08-01T00:31:32.000Z,Chrome,OSX
2014-08-01T00:31:32.000Z,Safari,OSX
2014-08-01T00:31:32.000Z,IE,Windows
2014-08-01T00:31:33.000Z,Firefox,OSX
2014-08-01T00:31:33.000Z,Firefox,Windows
2014-08-01T00:31:33.000Z,Firefox,Linux
2014-08-01T00:31:33.000Z,Chrome,Windows
2014-08-01T00:31:33.000Z,Chrome,OSX
2014-08-01T00:31:33.000Z,Safari,OSX
2014-08-01T00:31:33.000Z,IE,Windows
2014-08-01T00:31:34.000Z,Firefox,OSX
2014-08-01T00:31:34.000Z,Firefox,Windows
2014-08-01T00:31:34.000Z,Firefox,Linux
2014-08-01T00:31:34.000Z,Chrome,Windows
2014-08-01T00:31:34.000Z,Chrome,OSX
2014-08-01T00:31:34.000Z,Safari,OSX
2014-08-01T00:31:34.000Z,IE,Windows
2014-08-01T00:31:35.000Z,Firefox,OSX
2014-08-01T00:31:35.000Z,Firefox,Windows
2014-08-01T00:31:35.000Z,Firefox,Linux
2014-08-01T00:31:35.000Z,Chrome,Windows
2014-08-01T00:31:35.000Z,Chrome,OSX
2014-08-01T00:31:35.000Z,Safari,OSX
2014-08-01T00:31:35.000Z,IE,Windows
2014-08-01T00:31:36.000Z,Firefox,OSX
2014-08-01T00:31:36.000Z,Firefox,Windows
2014-08-01T00:31:36.000Z,Firefox,Linux
2014-08-01T00:31:36.000Z,Chrome,Windows
2014-08-01T00:31:36.000Z,Chrome,OSX
2014-08-01T00:31:36.000Z,Safari,OSX
2014-08-01T00:31:36.000Z,IE,Windows
2014-08-01T00:31:37.000Z,Firefox,OSX
2014-08-01T00:31:37.000Z,Firefox,Windows
2014-08-01T00:31:37.000Z,Firefox,Linux
2014-08-01T00:31:37.000Z,Chrome,Windows
2014-08-01T00:31:37.000Z,Chrome,OSX
2014-08-01T00:31:37.000Z,Safari,OSX
2014-08-01T00:31:37.000Z,IE,Windows
2014-08-01T00:31:38.000Z,Firefox,OSX
2014-08-01T00:31:38.000Z,Firefox,Windows
2014-08-01T00:31:38.000Z,Firefox,Linux
2014-08-01T00:31:38.000Z,Chrome,Windows
2014-08-01T00:31:38.000Z,Chrome,OSX
2014-08-01T00:31:38.000Z,Safari,OSX
2014-08-01T00:31:38.000Z,IE,Windows
2014-08-01T00:31:39.000Z,Firefox,OSX
2014-08-01T00:31:39.000Z,Firefox,Windows
2014-08-01T00:31:39.000Z,Firefox,Linux
2014-08-01T00:31:39.000Z,Chrome,Windows
2014-08-01T00:31:39.000Z,Chrome,OSX
2014-08-01T00:31:39.000Z,Safari,OSX
2014-08-01T00:31:39.000Z,IE,Windows
2014-08-01T00:31:40.000Z,Firefox,OSX
2014-08-01T00:31:40.000Z,Firefox,Windows
2014-08-01T00:31:40.000Z,Firefox,Linux
2014-08-01T00:31:40.000Z,Chrome,Windows
2014-08-01T00:31:40.000Z,Chrome,OSX
2014-08-01T00:31:40.000Z,Safari,OSX
2014-08-01T00:31:40.000Z,IE,Windows
2014-08-01T00:31:41.000Z,Firefox,OSX
2014-08-01T00:31:41.000Z,Firefox,Windows
2014-08-01T00:31:41.000Z,Firefox,Linux
2014-08-01T00:31:41.000Z,Chrome,Windows
2014-08-01T00:31:41.000Z,Chrome,OSX
2014-08-01T00:31:41.000Z,Safari,OSX
2014-08-01T00:31:41.000Z,IE,Windows
2014-08-01T00:31:42.000Z,Firefox,OSX
2014-08-01T00:31:42.000Z,Firefox,Windows
2014-08-01T00:31:42.000Z,Firefox,Linux
2014-08-01T00:31:42.000Z,Chrome,Windows
2014-08-01T00:31:42.000Z,Chrome,OSX
2014-08-01T00:31:42.000Z,Safari,OSX
2014-08-01T00:31:42.000Z,IE,Windows
2014-08-01T00:31:43.000Z,Firefox,OSX
2014-08-01T00:31:43.000Z,Firefox,Windows
2014-08-01T00:31:43.000Z,Firefox,Linux
2014-08-01T00:31:43.000Z,Chrome,Windows
2014-08-01T00:31:43.000Z,Chrome,OSX
2014-08-01T00:31:43.000Z,Safari,OSX
2014-08-01T00:31:43.000Z,IE,Windows
2014-08-01T00:31:44.000Z,Firefox,OSX
2014-08-01T00:31:44.000Z,Firefox,Windows
2014-08-01T00:31:44.000Z,Firefox,Linux
2014-08-01T00:31:44.000Z,Chrome,Windows
2014-08-01T00:31:44.000Z,Chrome,OSX
2014-08-01T00:31:44.000Z,Safari,OSX
2014-08-01T00:31:44.000Z,IE,Windows
2014-08-01T00:31:45.000Z,Firefox,OSX
2014-08-01T00:31:45.000Z,Firefox,Windows
2014-08-01T00:31:45.000Z,Firefox,Linux
2014-08-01T00:31:45.000Z,Chrome,Windows
2014-08-01T00:31:45.000Z,Chrome,OSX
2014-08-01T00:31:45.000Z,Safari,OSX
2014-08-01T00:31:45.000Z,IE,Windows
2014-08-01T00:31:46.000Z,Firefox,OSX
2014-08-01T00:31:46.000Z,Firefox,Windows
2014-08-01T00:31:46.000Z,Firefox,Linux
2014-08-01T00:31:46.000Z,Chrome,Windows
2014-08-01T00:31:46.000Z,Chrome,OSX
2014-08-01T00:31:46.000Z,Safari,OSX
2014-08-01T00:31:46.000Z,IE,Windows
2014-08-01T00:31:47.000Z,Firefox,OSX
2014-08-01T00:31:47.000Z,Firefox,Windows
2014-08-01T00:31:47.000Z,Firefox,Linux
2014-08-01T00:31:47.000Z,Chrome,Windows
2014-08-01T00:31:47.000Z,Chrome,OSX
2014-08-01T00:31:47.000Z,Safari,OSX
2014-08-01T00:31:47.000Z,IE,Windows
2014-08-01T00:31:48.000Z,Firefox,OSX
2014-08-01T00:31:48.000Z,Firefox,Windows
2014-08-01T00:31:48.000Z,Firefox,Linux
2014-08-01T00:31:48.000Z,Chrome,Windows
2014-08-01T00:31:48.000Z,Chrome,OSX
2014-08-01T00:31:48.000Z,Safari,OSX
2014-08-01T00:31:48.000Z,IE,Windows
2014-08-01T00:31:49.000Z,Firefox,OSX
2014-08-01T00:31:49.000Z,Firefox,Windows
2014-08-01T00:31:49.000Z,Firefox,Linux
2014-08-01T00:31:49.000Z,Chrome,Windows
2014-08-01T00:31:49.000Z,Chrome,OSX
2014-08-01T00:31:49.000Z,Safari,OSX
2014-08-01T00:31:49.000Z,IE,Windows
2014-08-01T00:31:50.000Z,Firefox,OSX
2014-08-01T00:31:50.000Z,Firefox,Windows
2014-08-01T00:31:50.000Z,Firefox,Linux
2014-08-01T00:31:50.000Z,Chrome,Windows
2014-08-01T00:31:50.000Z,Chrome,OSX
2014-08-01T00:31:50.000Z,Safari,OSX
2014-08-01T00:31:50.000Z,IE,Windows
2014-08-01T00:31:51.000Z,Firefox,OSX
2014-08-01T00:31:51.000Z,Firefox,Windows
2014-08-01T00:31:51.000Z,Firefox,Linux
2014-08-01T00:31:51.000Z,Chrome,Windows
2014-08-01T00:31:51.000Z,Chrome,OSX
2014-08-01T00:31:51.000Z,Safari,OSX
2014-08-01T00:31:51.000Z,IE,Windows
2014-08-01T00:31:52.000Z,Firefox,OSX
2014-08-01T00:31:52.000Z,Firefox,Windows
2014-08-01T00:31:52.000Z,Firefox,Linux
2014-08-01T00:31:52.000Z,Chrome,Windows
2014-08-01T00:31:52.000Z,Chrome,OSX
2014-08-01T00:31:52.000Z,Safari,OSX
2014-08-01T00:31:52.000Z,IE,Windows
2014-08-01T00:31:53.000Z,Firefox,OSX
2014-08-01T00:31:53.000Z,Firefox,Windows
2014-08-01T00:31:53.000Z,Firefox,Linux
2014-08-01T00:31:53.000Z,Chrome,Windows
2014-08-01T00:31:53.000Z,Chrome,OSX
2014-08-01T00:31:53.000Z,Safari,OSX
2014-08-01T00:31:53.000Z,IE,Windows
2014-08-01T00:31:54.000Z,Firefox,OSX
2014-08-01T00:31:54.000Z,Firefox,Windows
2014-08-01T00:31:54.000Z,Firefox,Linux
2014-08-01T00:31:54.000Z,Chrome,Windows
2014-08-01T00:31:54.000Z,Chrome,OSX
2014-08-01T00:31:54.000Z,Safari,OSX
2014-08-01T00:31:54.000Z,IE,Windows
2014-08-01T00:31:55.000Z,Firefox,OSX
2014-08-01T00:31:55.000Z,Firefox,Windows
2014-08-01T00:31:55.000Z,Firefox,Linux
2014-08-01T00:31:55.000Z,Chrome,Windows
2014-08-01T00:31:55.000Z,Chrome,OSX
2014-08-01T00:31:55.000Z,Safari,OSX
2014-08-01T00:31:55.000Z,IE,Windows
2014-08-01T00:31:56.000Z,Firefox,OSX
2014-08-01T00:31:56.000Z,Firefox,Windows
2014-08-01T00:31:56.000Z,Firefox,Linux
2014-08-01T00:31:56.000Z,Chrome,Windows
2014-08-01T00:31:56.000Z,Chrome,OSX
2014-08-01T00:31:56.000Z,Safari,OSX
2014-08-01T00:31:56.000Z,IE,Windows
2014-08-01T00:31:57.000Z,Firefox,OSX
2014-08-01T00:31:57.000Z,Firefox,Windows
2014-08-01T00:31:57.000Z,Firefox,Linux
2014-08-01T00:31:57.000Z,Chrome,Windows
2014-08-01T00:31:57.000Z,Chrome,OSX
2014-08-01T00:31:57.000Z,Safari,OSX
2014-08-01T00:31:57.000Z,IE,Windows
2014-08-01T00:31:58.000Z,Firefox,OSX
2014-08-01T00:31:58.000Z,Firefox,Windows
2014-08-01T00:31:58.000Z,Firefox,Linux
2014-08-01T00:31:58.000Z,Chrome,Windows
2014-08-01T00:31:58.000Z,Chrome,OSX
2014-08-01T00:31:58.000Z,Safari,OSX
2014-08-01T00:31:58.000Z,IE,Windows
2014-08-01T00:31:59.000Z,Firefox,OSX
2014-08-01T00:31:59.000Z,Firefox,Windows
2014-08-01T00:31:59.000Z,Firefox,Linux
2014-08-01T00:31:59.000Z,Chrome,Windows
2014-08-01T00:31:59.000Z,Chrome,OSX
2014-08-01T00:31:59.000Z,Safari,OSX
2014-08-01T00:31:59.000Z,IE,Windows
2014-08-01T00:32:10.000Z,Firefox,OSX
2014-08-01T00:32:10.000Z,Firefox,Windows
2014-08-01T00:32:10.000Z,Firefox,Linux
2014-08-01T00:32:10.000Z,Chrome,Windows
2014-08-01T00:32:10.000Z,Chrome,OSX
2014-08-01T00:32:10.000Z,Safari,OSX
2014-08-01T00:32:10.000Z,IE,Windows
2014-08-01T00:32:11.000Z,Firefox,OSX
2014-08-01T00:32:11.000Z,Firefox,Windows
2014-08-01T00:32:11.000Z,Firefox,Linux
2014-08-01T00:32:11.000Z,Chrome,Windows
2014-08-01T00:32:11.000Z,Chrome,OSX
2014-08-01T00:32:11.000Z,Safari,OSX
2014-08-01T00:32:11.000Z,IE,Windows
2014-08-01T00:32:12.000Z,Firefox,OSX
2014-08-01T00:32:12.000Z,Firefox,Windows
2014-08-01T00:32:12.000Z,Firefox,Linux
2014-08-01T00:32:12.000Z,Chrome,Windows
2014-08-01T00:32:12.000Z,Chrome,OSX
2014-08-01T00:32:12.000Z,Safari,OSX
2014-08-01T00:32:12.000Z,IE,Windows
2014-08-01T00:32:13.000Z,Firefox,OSX
2014-08-01T00:32:13.000Z,Firefox,Windows
2014-08-01T00:32:13.000Z,Firefox,Linux
2014-08-01T00:32:13.000Z,Chrome,Windows
2014-08-01T00:32:13.000Z,Chrome,OSX
2014-08-01T00:32:13.000Z,Safari,OSX
2014-08-01T00:32:13.000Z,IE,Windows
2014-08-01T00:32:14.000Z,Firefox,OSX
2014-08-01T00:32:14.000Z,Firefox,Windows
2014-08-01T00:32:14.000Z,Firefox,Linux
2014-08-01T00:32:14.000Z,Chrome,Windows
2014-08-01T00:32:14.000Z,Chrome,OSX
2014-08-01T00:32:14.000Z,Safari,OSX
2014-08-01T00:32:14.000Z,IE,Windows
2014-08-01T00:32:15.000Z,Firefox,OSX
2014-08-01T00:32:15.000Z,Firefox,Windows
2014-08-01T00:32:15.000Z,Firefox,Linux
2014-08-01T00:32:15.000Z,Chrome,Windows
2014-08-01T00:32:15.000Z,Chrome,OSX
2014-08-01T00:32:15.000Z,Safari,OSX
2014-08-01T00:32:15.000Z,IE,Windows
2014-08-01T00:32:16.000Z,Firefox,OSX
2014-08-01T00:32:16.000Z,Firefox,Windows
2014-08-01T00:32:16.000Z,Firefox,Linux
2014-08-01T00:32:16.000Z,Chrome,Windows
2014-08-01T00:32:16.000Z,Chrome,OSX
2014-08-01T00:32:16.000Z,Safari,OSX
2014-08-01T00:32:16.000Z,IE,Windows
